Incident;PERIL;SUBURB;ITEM_TYPE;VEHICLE_MAKE;VEHICLE_MODEL;VEHICLE_YEAR;INCIDENT_DATE_TIME;CLAIM_AMOUNT;ITEM_CATEGORY;ITEM_PERIL_DESCR;FLAG_INCOMPLETE_VEHICLE_DETAILS;FLAG_NEGATIVE_CLAIM;FLAG_ZERO_CLAIM
INC-2079;Theft;WESTDENE;Contents;;;;2025-06-22 1:00:00;337528,66;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2080;Armed Robbery;CLAREMONT;Contents;;;;2025-06-21 23:15:00;975;Home contents - Theft;Armed Robbery;FALSE;FALSE;FALSE
INC-2081;Theft;UNKNOWN;Vehicle;MERCEDES-BENZ;B 200 BE-2012-2015;2012;2025-06-21 18:30:00;174338,06;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2082;Theft;CONSTANTIA PARK;Contents;;;;2025-06-21 14:35:00;66523,02;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2083;Theft;MENLYN;Vehicle;TOYOTA;HILUX 2.4 GD-6 SRX 4X4 A/T P/U D/C-2017-2018;2018;2025-06-21 12:25:00;513401,7;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2084;Theft;RUSTENBURG;Vehicle;FORD;RANGER 2.0D XLT A/T P/U D/C-2019-;2020;2025-06-21 10:15:00;8173,65;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2085;Theft;DIDO VALLEY;Vehicle;VOLKSWAGEN;POLO CLASSIC 1.9 TDi HIGHLINE-2005-2011;2006;2025-06-21 8:50:00;65304,74;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2086;Theft;HILLCREST;Vehicle;TOYOTA;FORTUNER 2.4GD-6 4X4 A/T-2023-;2023;2025-06-21 8:30:00;5293,35;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2087;Theft;JOHANNESBURG;Contents;;;;2025-06-21 7:45:00;28499;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2088;Theft;NEWLANDS EAST;Contents;;;;2025-06-21 2:30:00;3280;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2089;Theft;FRANSCHHOEK;Contents;;;;2025-06-21 0:40:00;74072;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2090;Theft;SANDY POINT;Contents;;;;2025-06-21 0:00:00;9000;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2091;Theft;DURBANVILLE;Vehicle;HYUNDAI;i20 1.4 FLUID A/T-2012-2015;2014;2025-06-20 19:31:00;9391,5;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2092;Theft;BRACKENHURST;Vehicle;NISSAN;NAVARA 2.5DDTI LE/LE PLUS A/T D/C P/U-2021-;2022;2025-06-20 18:30:00;575442,73;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2093;Theft;PIETERMARITZBURG;Contents;;;;2025-06-20 12:00:00;5144,8;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2094;Theft;STIRLING;Contents;;;;2025-06-20 11:00:00;6524,49;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2095;Theft;UNKNOWN;Vehicle;TOYOTA;PRADO TX 3.0 TDi A/T-2013-2017;2015;2025-06-20 10:35:00;497464,23;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2096;Theft;MUIZENBERG;Vehicle;VOLKSWAGEN;POLO VIVO GP 1.4 CONCEPTLINE 5DR-2014-2018;2017;2025-06-20 4:00:00;107216,11;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2097;Theft;HYDE PARK;Vehicle;VOLVO;V40 T3 KINETIC-2016-2018;2017;2025-06-20 0:10:00;33289,26;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2098;Theft;RIETVALLEIRAND;Contents;;;;2025-06-19 22:00:00;5472,72;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2099;Theft;PINETOWN;Contents;;;;2025-06-19 11:10:00;7374,95;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2100;Theft;MODELPARK;Contents;;;;2025-06-19 3:00:00;44554,79;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2101;Theft;ARAUNA;Vehicle;TOYOTA;FORTUNER 3.0D-4D R/B-2011-2017;2013;2025-06-18 21:01:00;105518,17;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2102;Theft;POLOKWANE CENTRAL;Vehicle;ISUZU;D-MAX 1.9 Ddi HR X-RIDER A/T D/C P/U-2023-;2024;2025-06-18 15:00:21;11025,03;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2103;Theft;VULINDLELA A;Contents;;;;2025-06-18 6:45:00;15169;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2104;Theft;SUNNYDALE;Vehicle;TOYOTA;FORTUNER 3.0D-4D 4X4-2011-2017;2011;2025-06-18 5:45:00;175970,6;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2105;Theft;AMATIKWE;Vehicle;TOYOTA;TAZZ 130-2000-2006;2006;2025-06-18 4:00:00;38855,11;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2106;Theft;LAKESIDE;Vehicle;VOLKSWAGEN;CITI CHICO 1.4i-1999-2006;2005;2025-06-17 9:05:00;28400;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2107;Theft;GREENHILLS;Contents;;;;2025-06-17 2:00:00;11195,9;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2108;Burglary;COSMO CITY;Contents;;;;2025-06-17 2:00:00;36327;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2109;Theft;WATERKLOOF GLEN;Contents;;;;2025-06-17 1:30:00;27198;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2110;Theft;KLIPSPRUIT;Vehicle;MERCEDES-BENZ;C180 BE AVANTGARDE A/T-2012-2014;2012;2025-06-16 17:53:00;148559,24;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2111;Theft;GARSFONTEIN;Contents;;;;2025-06-16 13:00:55;155473;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2112;Theft;PARKLANDS;Contents;;;;2025-06-15 12:45:00;176415,64;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2113;Theft;MEYERSDAL;Contents;;;;2025-06-15 7:30:00;34245,93;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2114;Theft;BELLAIR;Contents;;;;2025-06-15 0:24:00;144381,47;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2115;Theft;CAPE TOWN CITY CENTRE;Vehicle;CHERY;TIGGO 8 PRO 1.6 TDGI DISTINCTION DCT-2022-;2022;2025-06-14 23:11:00;5942,3;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2116;Theft;WALDRIFT;Contents;;;;2025-06-14 20:45:00;111254,88;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2117;Theft;MORELETAPARK;Vehicle;VOLKSWAGEN;POLO VIVO 1.4 COMFORTLINE (5DR)-2017-;2018;2025-06-14 7:48:00;170040;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2118;Hijack;DAVEYTON;Vehicle;HYUNDAI;GRAND i10 1.0 MOTION-2017-2020;2019;2025-06-13 23:09:00;129077,5;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-2119;Theft;PLUMSTEAD;Contents;;;;2025-06-13 20:00:00;8809;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2120;Theft;CROSBY;Vehicle;TOYOTA;YARIS 1.5 CROSS 5Dr-2018-2022;2018;2025-06-13 19:10:00;149150,83;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2121;Theft;MONAVONI;Vehicle;FORD;RANGER 3.0 V6 BI TURBO ECOBOOST RAPTOR 4X4 A/T-2023-;2024;2025-06-13 18:32:00;1146333,4;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2122;Theft;FAUNA PARK;Vehicle;MERCEDES-BENZ;C220D A/T (W206)-2021-;2025;2025-06-13 14:00:00;27648;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2123;Theft;FAUNA PARK;Contents;;;;2025-06-13 14:00:00;60000;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2124;Theft;LADYSMITH;Vehicle;NISSAN;NAVARA 2.5 dCi  XE P/U D/C-2009-2017;2014;2025-06-13 10:00:00;109507,3;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2125;Theft;MERRIVALE;Contents;;;;2025-06-13 3:00:00;8250;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2126;Theft;BROADACRES;Contents;;;;2025-06-13 2:00:00;142792;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2127;Theft;TABLE VIEW;Vehicle;LAND ROVER;DISCOVERY SPORT 2.2 SD4 HSE LUX-2015-2018;2017;2025-06-12 22:30:00;5462,15;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2128;Attempted Theft;CAPE TOWN CITY CENTRE;Contents;;;;2025-06-12 16:25:00;42386,29;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2129;Theft;RIDGEWORTH;Contents;;;;2025-06-12 1:30:00;43961,16;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2130;Theft;UNKNOWN;Vehicle;VOLKSWAGEN;CADDY4 CREWBUS 1.6i-2015-2020;2018;2025-06-11 22:00:00;17106,55;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2131;Theft;UNKNOWN;Vehicle;MAHINDRA;PIK UP 2.2 mHAWK S4 P/U S/C-2017-;2024;2025-06-11 11:30:00;293056,21;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2132;Theft;LINKSFIELD;Contents;;;;2025-06-11 7:00:00;12231,36;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2133;Theft;WORCESTER;Contents;;;;2025-06-11 3:00:00;17444;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2134;Theft;KOOKRUS;Vehicle;SUZUKI;S-PRESSO 1.0 GL+ AMT-2022-;2024;2025-06-11 2:00:00;29819,29;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2135;Theft;KYALAMI AH;Contents;;;;2025-06-10 12:00:00;8250;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2136;Theft;MMABATHO EXT 39;Vehicle;FORD;RANGER 2.0D XLT A/T P/U D/C-2019-;2020;2025-06-10 9:00:00;10349,41;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2137;Hijack;SPRINGS OLD;Vehicle;BMW;218i GRAN COUPE M SPORT A/T (F44)-2020-;2022;2025-06-09 19:00:00;299525,15;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-2138;Theft;NORTHMEAD;Contents;;;;2025-06-09 15:00:00;46314,44;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2139;Theft;DOONSIDE;Contents;;;;2025-06-09 10:07:00;50000;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2140;Theft;WONDERBOOM;Vehicle;GWM;P300 2.4TD LTD 4X4 A/T D/C P/U-2025-;2025;2025-06-09 3:31:00;13032,45;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2141;Theft;DURBAN NORTH;Vehicle;VOLKSWAGEN;T-CROSS 1.0 TSI COMFORTLINE DSG-2019-;2023;2025-06-08 16:55:00;362280;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2142;Theft;DURBAN NORTH;Contents;;;;2025-06-08 16:55:00;1500;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2143;Theft;TERGNIET;Contents;;;;2025-06-08 13:32:00;2011,58;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2144;Theft;AMANZIMTOTI;Contents;;;;2025-06-08 13:00:00;879;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2145;Theft;TERGNIET;Contents;;;;2025-06-08 11:01:11;12647,74;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2146;Theft;KUILS RIVER;Vehicle;BMW;135i COUPE A/T-2008-2014;2010;2025-06-08 10:00:00;47589,9;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2147;Theft;TERGNIET;Contents;;;;2025-06-08 4:59:17;10999;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2148;Theft;TERGNIET;Vehicle;TOYOTA;COROLLA CROSS 1.8 XS-2021-;2023;2025-06-08 3:05:00;12664,57;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2149;Theft;TERGNIET;Contents;;;;2025-06-08 3:05:00;130875;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2150;Theft;TERGNIET;Contents;;;;2025-06-07 16:19:51;50880;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2151;Theft;UMKOMAAS;Vehicle;TOYOTA;FORTUNER 2.8 GD-6 4X4 AT (MHEV)-2024-;2024;2025-06-07 15:09:00;285143,12;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2152;Theft;TERGNIET;Contents;;;;2025-06-07 15:00:00;41278,43;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2153;Theft;FLORENTIA;Contents;;;;2025-06-07 10:00:00;8000;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2154;Theft;UNKNOWN;Vehicle;FORD;RANGER 3.0D V6 WILDTRAK AWD A/T D/C P/U-2022-;2024;2025-06-07 6:23:00;1520,58;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2155;Theft;MOSELEY PARK;Vehicle;VOLKSWAGEN;POLO VIVO 1.4 COMFORTLINE (5DR)-2017-;2019;2025-06-07 4:00:00;163296,02;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2156;Theft;TERGNIET;Vehicle;FIAT;TIPO CITY LIFE 1.4 5DR-2021-;2022;2025-06-06 22:00:29;4562,11;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2157;Theft;OR TAMBO INTERNATIONAL AIRPORT;Vehicle;FORD;RANGER 2.0D BI-TURBO THUNDER A/T P/U D/C-2020-;2021;2025-06-06 18:30:00;13709,52;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2158;Theft;TABLE MOUNTAIN (NATURE RESERVE);Vehicle;HONDA;FR-V 1.8i-2007-2010;2007;2025-06-06 17:45:31;4035,85;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2159;Theft;NOVA CONSTANTIA;Contents;;;;2025-06-06 15:48:00;5000;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2160;Theft;VOSLOORUS;Contents;;;;2025-06-06 7:00:00;1498,74;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2161;Armed Robbery;PRETORIA;Contents;;;;2025-06-06 2:30:00;211180;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2162;Theft;AVOCA;Vehicle;VOLKSWAGEN;POLO 1.4 COMFORTLINE 5DR-2010-2014;2010;2025-06-05 8:30:00;67239,31;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2163;Theft;REIGER PARK;Contents;;;;2025-06-05 1:00:00;10000;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2164;Theft;UMHLANGA;Contents;;;;2025-06-04 14:45:00;8843;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2165;Theft;PLATTEKLOOF GLEN;Vehicle;TOYOTA;COROLLA CROSS 1.8 XS-2021-;2025;2025-06-04 3:45:00;4411,72;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2166;Theft;PLATTEKLOOF GLEN;Contents;;;;2025-06-04 3:45:00;2998,95;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2167;Burglary;MONTANA;Contents;;;;2025-06-04 3:30:00;77305,29;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2168;Theft;SUIDEROORD;Vehicle;TOYOTA;FORTUNER 2.8GD-6 EPIC A/T-2020-2023;2020;2025-06-04 3:00:00;13341,04;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2169;Theft;SUIDEROORD;Contents;;;;2025-06-04 3:00:00;194305,39;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2170;Theft;PINELANDS;Contents;;;;2025-06-04 0:35:00;8250;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2171;Theft;GLENWOOD;Vehicle;PEUGEOT;2008 1.2T ALLURE A/T-2021-;2023;2025-06-03 17:30:00;344500;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2172;Theft;VAN RIEBEECK PARK;Contents;;;;2025-06-03 14:00:00;21745,6;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2173;Theft;TZANEEN;Contents;;;;2025-06-03 12:50:00;67572,34;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2174;Theft;STRAND;Vehicle;AUDI;SQ5 3.0 TFSI QUATTRO TIPTRONIC-2017-2022;2018;2025-06-03 9:03:00;12332,6;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2175;Hijack;TURFFONTEIN;Vehicle;SUZUKI;SWIFT 1.5 GL-2008-2012;2009;2025-06-03 8:15:00;67623,28;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-2176;Theft;TOKAI;Contents;;;;2025-06-03 4:30:00;109770;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2177;Theft;BEVERLEY GARDENS;Contents;;;;2025-06-03 1:32:00;5999;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2178;Theft;TERGNIET;Vehicle;VOLKSWAGEN;TAKE UP! 1.0 5DR-2016-2021;2017;2025-06-02 21:21:00;977,5;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2179;Theft;SAVANNA PARK;Contents;;;;2025-06-02 15:00:00;7547,99;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2180;Theft;WONDERBOOM SOUTH;Vehicle;SUZUKI;S-PRESSO 1.0 GL+ AMT-2022-;2022;2025-06-02 11:00:00;4085,1;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2181;Theft;SOMERSET WEST;Contents;;;;2025-06-01 18:00:00;61999,43;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2182;Theft;WILGEHEUWEL;Vehicle;FORD;RANGER 3.2TDCi XLT 4X4 A/T P/U D/C-2015-2020;2019;2025-06-01 15:47:00;410639,19;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2183;Theft;ST GEORGES STRAND;Vehicle;AUDI;A1 1.4T FSi AMBITION 3Dr-2011-2015;2011;2025-06-01 5:00:00;6578,38;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2184;Theft;SOMERSET WEST;Contents;;;;2025-06-01 4:00:00;42809,54;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2185;Theft;PLUMSTEAD;Contents;;;;2025-06-01 1:00:00;7338,97;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2186;Theft;KURUMAN;Contents;;;;2025-05-31 23:43:00;231020,2;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2187;Theft;UMBILO;Contents;;;;2025-05-31 20:00:00;31103,92;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2188;Theft;VINCENT HEIGHTS;Contents;;;;2025-05-31 19:10:00;36099,14;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2189;Theft;LA PETITE PROVENCE;Contents;;;;2025-05-31 18:00:00;195579,5;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2190;Theft;LA PETITE PROVENCE;Vehicle;VOLKSWAGEN;T-CROSS 1.5 TSI R-LINE DSG-2020-;2023;2025-05-31 18:00:00;7024;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2191;Theft;BRAAMPARK;Vehicle;TOYOTA;HILUX 2.5 D-4D SRX XTRA CAB P/U S/C-2011-2014;2013;2025-05-31 11:00:00;245259,95;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2192;Theft;DUNKELD WEST;Contents;;;;2025-05-31 11:00:00;28999;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2193;Theft;HELDERKRUIN;Contents;;;;2025-05-31 8:00:00;369017,43;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2194;Hijack;UNKNOWN;Vehicle;LAND ROVER;FREELANDER II 2.2 SD4 SE A/T-2010-2012;2010;2025-05-31 7:15:00;41480,46;Motor Vehicle - Theft;Hijack;FALSE;FALSE;FALSE
INC-2195;Theft;UNKNOWN;Contents;;;;2025-05-31 2:30:00;49449,8;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2196;Theft;PARADYSKLOOF;Contents;;;;2025-05-31 1:27:00;60053;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2197;Theft;FILLAN PARK;Contents;;;;2025-05-31 0:00:00;15797;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2198;Theft;FLORIDA;Vehicle;NISSAN;NAVARA 2.5DDTI PRO-4X 4X4 A/T D/C P/U-2021-;2023;2025-05-30 20:00:00;651900;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2199;Theft;SOMERSET WEST;Contents;;;;2025-05-30 16:12:00;96253;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2200;Theft;NEWLANDS;Contents;;;;2025-05-30 13:00:00;59856,61;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2201;Theft;WATERKLOOF GLEN;Contents;;;;2025-05-30 3:31:00;153709,01;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2202;Theft;DE KELDERS;Contents;;;;2025-05-29 23:00:30;6610;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2203;Theft;PRETORIA CENTRAL;Vehicle;MERCEDES-BENZ;C220d A/T-2018-2022;2020;2025-05-29 20:17:00;575793,74;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2204;Theft;CENTURION CENTRAL;Contents;;;;2025-05-29 19:30:00;28249;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2205;Theft;MILNERTON;Contents;;;;2025-05-29 19:30:00;176518,38;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2206;Theft;FAIRLAND;Vehicle;VOLKSWAGEN;POLO GP 1.2 TSI COMFORTLINE (66KW)-2014-2018;2014;2025-05-29 14:15:00;156026,11;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2207;Theft;WOODMEAD;Vehicle;TOYOTA;LANDCRUISER 200 V8 4.5D VX A/T-2012-2016;2014;2025-05-29 13:55:00;617317,18;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2208;Theft;WOODMEAD;Contents;;;;2025-05-29 13:55:00;3134,5;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2209;Accidental Damage;NEW REDRUTH;Contents;;;;2025-05-29 11:38:00;63677,5;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2210;Theft;HAVENSIDE;Vehicle;TOYOTA;FORTUNER 3.0D-4D R/B A/T-2011-2017;2013;2025-05-29 11:35:00;360956,54;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2211;Theft;LOTUSVILLE;Vehicle;BMW;X5 xDRIVE30d M-SPORT A/T (E70)-2008-2010;2009;2025-05-29 9:30:00;186217,04;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2212;Theft;BENDOR;Contents;;;;2025-05-28 23:00:00;33067;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2213;Theft;VICTORY PARK;Contents;;;;2025-05-28 16:00:00;5728;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2214;Theft;JOHANNESBURG;Vehicle;HYUNDAI;TUCSON 2.0 ELITE A/T-2016-2023;2020;2025-05-28 14:49:00;5666,1;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2215;Theft;SCOTTSDENE;Contents;;;;2025-05-28 14:20:43;4669;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2216;Theft;JOHANNESBURG;Contents;;;;2025-05-28 12:20:00;41976,5;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2217;Theft;MELODIE;Contents;;;;2025-05-28 10:16:55;75143;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2218;Theft;CLAYVILLE;Contents;;;;2025-05-28 3:30:00;17349;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2219;Theft;MUTALE;Contents;;;;2025-05-28 0:00:00;31519;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2220;Theft;LOTUS PARK;Contents;;;;2025-05-27 14:25:29;2950;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2221;Theft;MBOMBELA CENTRAL;Vehicle;NISSAN;HARDBODY NP300 2.5 TDi HI-RIDER P/U D/C-2014-2023;2016;2025-05-27 10:01:00;7195,12;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2222;Theft;BISHOPSCOURT;Contents;;;;2025-05-27 6:45:00;22650;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2223;Theft;RUSTENBURG;Vehicle;FORD;RANGER 2.2TDCi XL P/U D/C-2011-2016;2013;2025-05-27 5:30:00;27746,32;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2224;Armed Robbery;MTHATHA CENTRAL;Contents;;;;2025-05-26 11:30:00;15725;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2225;Theft;SYBRANDPARK;Vehicle;HYUNDAI;GRAND i10 1.25 MOTION-2014-2018;2014;2025-05-26 4:00:00;15633,15;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2226;Theft;CAPE FARMS;Contents;;;;2025-05-26 3:00:00;8575;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2227;Theft;SODWANA BAY NATIONAL PARK;Contents;;;;2025-05-26 0:00:00;58268,15;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2228;Theft;CONSTANTIA;Contents;;;;2025-05-26 0:00:00;649768,66;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2229;Theft;NORTHDALE;Vehicle;VOLKSWAGEN;POLO VIVO 1.4 5Dr-2010-2014;2012;2025-05-25 10:00:00;4018,66;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2230;Burglary;VREDEHOEK;Contents;;;;2025-05-25 3:00:00;15629,6;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2231;Theft;CONSTANTIA PARK;Vehicle;TOYOTA;FORTUNER 2.4GD-6 R/B A/T-2020-;2022;2025-05-24 21:44:00;107784,88;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
INC-2232;Theft;CONSTANTIA PARK;Contents;;;;2025-05-24 21:44:00;171628,94;Home contents - Theft;Theft;FALSE;FALSE;FALSE
INC-2233;Theft;PARK CENTRAL;Vehicle;NISSAN;NP200 1.6  A/C SAFETY PACK P/U S/C-2011-;2019;2025-05-24 17:08:00;135823,28;Motor Vehicle - Theft;Theft;FALSE;FALSE;FALSE
